chrom	length	end_pos	chr_type	species	reference
NW_027327615.1	3048	1118406	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327626.1	14573	1671586	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327637.1	6134	1630306	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327648.1	3002	1640304	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327659.1	5235	1517144	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327670.1	1501	1270570	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327681.1	22994	1555978	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327692.1	4632	1496270	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327703.1	2991	4174286	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327704.1	3747	1497322	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327715.1	2030	1159092	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327726.1	4675	1483765	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327737.1	9890	1474804	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327748.1	1379	1361816	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327759.1	3434	1461076	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327770.1	5595	1425332	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327781.1	5829	1441262	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327803.1	6907	1432463	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327814.1	20040	3321043	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327815.1	3688	1434293	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327826.1	1282	1295746	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327848.1	985	1361960	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327859.1	1650	1170258	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327870.1	4747	1256768	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327881.1	617	1118138	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327892.1	7466	1261656	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327903.1	1433	1119362	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327914.1	1564	1186720	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327925.1	9826	3155112	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327926.1	2671	1121216	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327937.1	2050	1031354	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327948.1	4812	1160840	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327959.1	11831	1153263	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327970.1	9385	1111576	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327981.1	4953	1038350	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027327992.1	962	1073945	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328014.1	3379	1070087	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328025.1	3933	1100638	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328036.1	4906	3168905	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328037.1	5777	1067610	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328048.1	2036	1009146	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328059.1	1096	935670	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328070.1	886	1010258	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328081.1	4831	1016768	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328092.1	4699	113723	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328103.1	4509	1038271	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328114.1	5883	1041967	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328136.1	4627	1031959	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328147.1	3040	2926999	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328148.1	3354	1033599	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328159.1	2577	1017956	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328170.1	2077	929998	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NW_027328258.1	10998	2843691	aut	Allochrocebus_preussi_ssp	Chlorocebus_sabaeus_ssp
NC_092125.1	214529570	233228814	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092126.1	187629338	203824394	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092127.1	174822094	191966891	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092128.1	171085103	189967907	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092129.1	162887370	184142430	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092130.1	165274610	181226763	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092131.1	161558485	179309924	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092132.1	136810036	154793768	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092133.1	126111925	144447694	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092134.1	125968381	143912844	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092135.1	124201147	140684527	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092136.1	121042782	134121798	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092137.1	103828799	122681903	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092138.1	105075302	119634632	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092139.1	93576673	118469409	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092140.1	90298552	105855574	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092141.1	74256501	92152283	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092142.1	74283056	88956416	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092143.1	70328887	84027651	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092144.1	51612316	68621517	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_092145.1	135814512	159754380	chrX	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NW_027257553.1	11888	1109119	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NW_027257554.1	22482	999868	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NW_027257572.1	350758	1044264	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NW_027257673.1	86225	1083093	aut	Macaca_nigrescens_ssp	Macaca_fascicularis_ssp
NC_044381.1	101639943	107395029	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044382.1	150533180	156215131	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044383.1	149541368	156076908	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044384.1	143936506	150118750	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044385.1	134022771	140328181	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044386.1	114405947	120667131	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044387.1	102810708	110100019	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044388.1	109024668	113958745	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044389.1	110750347	115106435	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044390.1	95668326	100286822	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044391.1	113940327	119214959	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044392.1	102003392	106591076	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044393.1	102722167	107514822	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044394.1	87818130	93002606	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044395.1	102681323	108379845	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044396.1	92078902	95755816	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044397.1	90284337	94852126	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044398.1	97562068	103066689	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044399.1	72871618	77457367	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044400.1	80053682	83606217	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044401.1	79657444	82859782	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044402.1	135643409	142306931	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044403.1	32243311	34471932	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044404.1	27970046	29689981	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044405.1	29865911	31547922	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_044406.1	132874146	140746488	chrX	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NW_022095767.1	3669214	3854898	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NW_022095768.1	3112625	3262375	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NW_022095769.1	4890498	5730349	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NW_022095770.1	4055417	4280160	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NW_022095772.1	759467	1691165	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NW_022095780.1	306926	1010848	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NW_022095789.1	2019514	2208121	aut	Nomascus_gabriellae_ssp	Nomascus_leucogenys_ssp
NC_073249.2	213285622	227694487	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073252.2	182343529	188613436	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073253.2	170684636	176548751	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073254.2	166747165	191111975	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073255.2	150164104	196273302	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073256.2	137282984	162770617	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073257.2	127802883	146876171	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073258.2	124765500	135741311	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073259.2	126453537	141765719	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073260.2	107794468	124734977	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073261.2	108047899	126539052	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073262.2	125159952	144853346	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073263.2	95086855	116113933	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073264.2	85898059	108441633	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073265.2	77965066	91851056	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073266.2	71806659	98270450	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073267.2	72877222	100364467	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073268.2	74120743	100780604	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073269.2	48394949	70709220	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073270.2	59022204	76782073	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073271.2	32155128	48473129	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_073272.2	141851387	160231936	chrX	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_085926.1	190852983	196418614	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_085927.1	32019685	65042310	aut	Pan_paniscus_ssp	Pan_paniscus_ssp
NC_045434.1	195653533	220992605	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045435.1	170386955	193509443	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045436.1	158595050	184646964	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045437.1	154155906	178866594	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045438.1	147503433	168401845	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045439.1	143340547	163338828	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045440.1	124875975	148653808	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045441.1	129045945	147504179	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045442.1	116064012	131283032	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045443.1	114756067	130810315	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045444.1	113141569	128129311	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045445.1	94818025	124783383	chrX	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045446.1	109675987	124059081	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045447.1	95040080	111442367	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045448.1	96014623	108208372	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045449.1	66297745	77097797	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045450.1	66312596	74864877	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045451.1	65396132	73925367	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045452.1	58196562	69316379	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045453.1	53310354	58236565	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045454.1	42504183	52676171	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NC_045455.1	77979721	95244941	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NW_022291865.1	156604	2403373	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NW_022292088.1	91753	1428948	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NW_022292755.1	484057	1215876	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NW_022300975.1	328759	3970220	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NW_022302087.1	346923	3974231	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NW_022313580.1	697650	1104140	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NW_022324309.1	208433	2499525	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NW_022325420.1	181034	2212572	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NW_022326531.1	75499	1329280	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NW_022327642.1	72936	1055595	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NW_022334374.1	131097	1188040	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NW_022334940.1	47493	999037	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
NW_022335051.1	53398	1005347	aut	Piliocolobus_badius_ssp	Piliocolobus_tephrosceles_ssp
CM080815.1	223229716	235102868	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080816.1	150596279	158729030	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080817.1	158067355	165937890	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080818.1	142308800	151623398	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080819.1	143319440	150993727	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080820.1	115677521	123740199	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080821.1	128964475	135512263	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080822.1	109846144	116834187	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080823.1	95178026	101233094	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080824.1	69615468	75877412	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080825.1	45949190	49371989	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080826.1	218428140	231173816	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080827.1	111385162	118026173	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080828.1	124972374	130774070	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080829.1	90719351	95533102	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080830.1	89692179	94169218	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080831.1	69158971	73176713	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080832.1	88667382	92879723	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080833.1	62268788	65768146	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080834.1	86629580	91752568	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080835.1	69342893	73431912	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080836.1	42050553	44716644	aut	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
CM080837.1	123791022	137501519	chrX	Plecturocebus_grovesi_ssp	Plecturocebus_cupreus_ssp
NC_069780.1	98308787	196236319	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069781.1	95740404	184814267	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069782.1	81238398	161202242	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069783.1	73226609	148489257	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069784.1	72874632	142378898	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069785.1	62550415	138310380	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069786.1	70760374	137710133	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069787.1	63711501	136580557	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069788.1	68828216	135906280	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069789.1	61560011	133874732	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069790.1	65409753	128224236	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069791.1	57094495	112701595	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069792.1	48025735	103182380	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069793.1	48846346	99968613	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069794.1	48134500	97884354	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069795.1	49440059	96493347	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069796.1	45551159	91026744	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069797.1	37114105	80573979	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069798.1	36162704	72489052	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069799.1	23755491	69282352	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069800.1	29279579	67625286	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069801.1	30525231	61446092	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069802.1	19581112	38943751	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069803.1	15675169	33043275	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NC_069804.1	66955036	187319997	chrX	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NW_026515577.1	2963	2746788	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NW_026515578.1	17936	1525357	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NW_026515579.1	52218	1403470	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NW_026515580.1	42432	1419242	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NW_026515581.1	12356	1256006	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NW_026515583.1	7280	963377	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NW_026515584.1	2202	820114	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
NW_026515585.1	2333	983978	aut	Arctocebus_calabarensis_ssp	Nycticebus_coucang_ssp
CAJZLT010000001.1	131671354	142886951	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000002.1	118350271	127850885	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000003.1	102610301	111011671	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000004.1	98252060	106794603	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000005.1	81608669	88694895	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000006.1	78967951	86148664	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000007.1	77007344	82798551	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000008.1	72404102	78568085	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000009.1	71222331	77522031	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000010.1	67584584	73392904	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000011.1	63144244	68476803	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000012.1	61046226	66046931	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000013.1	55584320	60265947	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000014.1	53320757	57716575	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000015.1	52515034	57260028	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000016.1	46100127	50514865	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000017.1	45224329	49310784	chrX	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000018.1	43151131	46747478	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000019.1	40758278	45572339	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000020.1	40219917	43404998	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000021.1	37690363	40528571	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000022.1	35897528	38939621	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000023.1	35663963	38606228	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000024.1	35106534	38221999	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000025.1	35154104	37813414	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000026.1	32597673	35515879	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000027.1	31986373	34382940	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000028.1	29587686	32738428	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000029.1	30082360	32637450	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000030.1	28465904	30543416	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000031.1	28002337	30536374	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000032.1	27979014	30202989	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000033.1	27175822	29440666	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000034.1	25576596	27745652	chrX	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000035.1	25186152	27573061	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000036.1	25272453	27551646	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000037.1	25033814	27109919	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000038.1	24575818	27063641	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000039.1	23365564	25312354	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000040.1	22216139	24377055	chrX	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000041.1	21035660	22800645	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000042.1	20565839	22639340	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000043.1	19893088	21894645	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000044.1	19546113	21071703	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000045.1	17768706	19520833	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000046.1	17451999	19307200	chrX	Ateles_marginatus_ssp	Ateles_hybridus_ssp
CAJZLT010000047.1	17068451	18502146	aut	Ateles_marginatus_ssp	Ateles_hybridus_ssp
